2013-08-15,2.8569236190576137
2013-08-16,3.386386843952247
2013-08-17,3.1232100482088185
2013-08-18,2.785775611955551
2013-08-19,2.920577182109717
2013-08-20,2.730114313672781
2013-08-21,2.7590737793877778
2013-08-22,2.020523905045635
2013-08-23,3.1522832108252326
2013-08-24,1.8406924862601015
2013-08-25,2.154902196783284
2013-08-26,2.5068178117687103
2013-08-27,2.476388179898499
2013-08-28,2.4628649677839367
2013-08-29,2.823950896516599
2013-08-30,2.4457708805914544
2013-08-31,2.725193762024353
2013-09-01,2.4800317850942797
2013-09-02,1.8769017147695555
2013-09-03,2.2769828690833367
2013-09-04,3.2824497083398287
2013-09-05,2.5072959928864575
2013-09-06,1.989306530728392
2013-09-07,1.8328316858655316
2013-09-08,1.8572867866481058
2013-09-09,2.19893895589232
2013-09-10,2.43425370071565
2013-09-11,2.819171622160813
2013-09-12,2.3618304548513707
2013-09-13,2.7132151681212635
2013-09-14,2.885405066550485
2013-09-15,4.381003551906242
2013-09-16,2.7115618621234954
2013-09-17,1.9207174118226018
2013-09-18,2.4997760992656786
2013-09-19,2.456761866671268
2013-09-20,2.85076047632805
2013-09-21,2.637315524933798
2013-09-22,2.2739449376810392
2013-09-23,1.818101882990128
2013-09-24,2.379968764388894
2013-09-25,2.384684487079298
2013-09-26,1.9811793166447895
2013-09-27,2.4219628738784005
2013-09-28,2.2128364501790023
2013-09-29,2.5372062204154755
2013-09-30,1.991564255554952
2013-10-01,1.9208371769857182
2013-10-02,2.0864931528819186
2013-10-03,1.7637233097864633
2013-10-04,2.441056902244956
2013-10-05,1.7106945088744707
2013-10-06,2.903243439439575
2013-10-07,2.2198751024951218
2013-10-08,1.9596786028820687
2013-10-09,2.393547876179415
2013-10-10,2.3540593493873865
2013-10-11,2.1173289824284036
2013-10-12,1.9982568851033602
2013-10-13,2.121122633093183
2013-10-14,2.7098361776782856
2013-10-15,2.224880079220103
2013-10-16,2.510282266929971
2013-10-17,2.5294503967234157
2013-10-18,2.12432666338695
2013-10-19,2.2487965208927294
2013-10-20,1.9984985091186143
2013-10-21,1.797970827931413
2013-10-22,2.336676664949033
2013-10-23,1.8014199957872905
2013-10-24,1.8437833243008244
2013-10-25,2.6780105829911607
2013-10-26,2.059111571203171
2013-10-27,1.6103487722204706
2013-10-28,2.566699224747395
2013-10-29,2.896594206032523
2013-10-30,2.1168452026167737
2013-10-31,2.4791552817505536
2013-11-01,2.316045388072547
2013-11-02,2.915703318984044
2013-11-03,2.748213473309925
2013-11-04,3.044532189294881
2013-11-05,2.6259595092475037
2013-11-06,3.091230985701681
2013-11-07,3.584929755899565
2013-11-08,2.495898240878326
2013-11-09,3.2920128156758346
2013-11-10,2.7942908231555994
2013-11-11,2.275112168635743
2013-11-12,2.9478962640362014
2013-11-13,2.63843323112394
2013-11-14,2.6025062079370174
2013-11-15,10.303451906438188
2013-11-16,9.04872038580039
2013-11-17,4.248829544585187
2013-11-18,6.3544364822897395
2013-11-19,4.4656792176590905
2013-11-20,4.939812255172728
2013-11-21,3.7288263869086804
2013-11-22,2.6544501408450922
2013-11-23,2.9950621026575988
2013-11-24,2.9366207176276022
2013-11-25,4.614271152270927
2013-11-26,3.441496995642194
2013-11-27,3.593245069888685
2013-11-28,2.7860252018213325
2013-11-29,2.195557240240641
2013-11-30,2.430279180953983
2013-12-01,3.1645687068900994
2013-12-02,2.6854564044476037
2013-12-03,3.3453397506369895
2013-12-04,2.934965272275312
2013-12-05,2.6948675451973942
2013-12-06,3.449576383115939
2013-12-07,2.565184781187634
2013-12-08,3.153816659680394
2013-12-09,2.2780250973694605
2013-12-10,2.399538921826765
2013-12-11,2.4177664022237892
2013-12-12,4.543084308993574
2013-12-13,4.123300711495011
2013-12-14,2.3091007025941055
2013-12-15,3.5434808321122557
2013-12-16,2.9863633139471606
2013-12-17,2.684208488810188
2013-12-18,3.4931360575041603
2013-12-19,2.902745491702397
2013-12-20,2.196800999742849
2013-12-21,2.2633450797873493
2013-12-22,2.1561862081919823
2013-12-23,2.147901945211303
2013-12-24,2.484661736326314
2013-12-25,2.5582416411298263
2013-12-26,2.842729373840102
2013-12-27,3.085971411700182
2013-12-28,2.765036750407957
2013-12-29,2.9913684548534625
2013-12-30,3.7493194153186127
2013-12-31,2.388328962663917
2014-01-01,2.963616164665281
2014-01-02,2.2601952667369716
2014-01-03,3.3047750491417225
2014-01-04,3.347351162504061
2014-01-05,2.944268729133949
2014-01-06,2.113353599523402
2014-01-07,2.5657942642288787
2014-01-08,3.582904261719601
2014-01-09,2.9698919892837137
2014-01-10,2.854204753653252
2014-01-11,2.459428651810959
2014-01-12,3.57197892325192
2014-01-13,2.738913730363919
2014-01-14,2.762283387667194
2014-01-15,2.9096485706893045
2014-01-16,3.0603940788208304
2014-01-17,2.804448088888308
2014-01-18,2.6702144517535156
2014-01-19,2.73092400816378
2014-01-20,2.6058208426797567
2014-01-21,2.5623544370509532
2014-01-22,3.8373012762856296
2014-01-23,2.8864973880811533
2014-01-24,2.7831373219059645
2014-01-25,2.618357034607436
2014-01-26,2.3194696334354314
2014-01-27,3.6530615420445844
2014-01-28,3.012910285894385
2014-01-29,2.787359909942798
2014-01-30,3.4138588817632454
2014-01-31,1.881099700669409
2014-02-01,2.6909170791574
2014-02-02,2.1223837138089356
2014-02-03,2.1444337643135256
2014-02-04,2.5776817744358427
2014-02-05,2.414726593473137
2014-02-06,2.5193628033198916
2014-02-07,2.56975244257703
2014-02-08,2.8322595951489196
2014-02-09,2.1166577456600075
2014-02-10,2.935844892865135
2014-02-11,3.016878947146502
2014-02-12,2.5053605213815087
2014-02-13,3.020531207365441
2014-02-14,2.5182729334775424
2014-02-15,2.4587777613319903
2014-02-16,2.9542300684203537
2014-02-17,3.0475272137904588
2014-02-18,3.511093520647308
2014-02-19,2.699603150822146
2014-02-20,3.273886039300507
2014-02-21,2.2436526034742648
2014-02-22,3.0977565089186188
2014-02-23,2.8875005692284557
2014-02-24,2.6013011681049916
2014-02-25,2.392094676764008
2014-02-26,3.40732288506756
2014-02-27,2.0054873091306336
2014-02-28,2.5676594537090622
2014-03-01,2.00469119988567
2014-03-02,2.215625153417289
2014-03-03,2.7324278394277517
2014-03-04,2.878017729945035
2014-03-05,2.404222214007512
2014-03-06,2.8471196641014336
2014-03-07,2.6905637508623483
2014-03-08,2.9084316514670587
2014-03-09,2.7573264003363653
2014-03-10,2.969921885435993
2014-03-11,3.093017749525804
2014-03-12,2.7079139755733945
2014-03-13,2.853117904756428
2014-03-14,2.3338924467536213
2014-03-15,2.8494998419854776
